energy_date,load_discharge_delta,station_ref_id,is_work,is_peak,temp,windSpeed,humidity,cloud,code,hour,minute,weekday,month,day,dew_point,feels_like,temp_diff1,temp_diff24,sin_hour,cos_hour,sin_wday,cos_wday,is_holiday,load_lag1,load_lag2,load_lag4,load_lag8,load_lag12,load_lag24,load_lag48,load_lag96,load_ma4,load_std4,load_ma8,load_std8,load_ma12,load_std12,load_ma24,load_std24,load_ma48,load_std48,load_ma96,load_std96,prev_load,code_305,load_resid,code_999,code_104,code_404,code_101,after_holiday_1,is_month_end,code_501,code_502,code_100,load_seasonal,load_norm_48,before_holiday_3,code_310,load_q10_48,load_q90_48,code_399,code_503,after_holiday_2,before_holiday_2,code_307,load_trend,after_holiday_3,code_400,is_month_begin,code_300,before_holiday_1,code_306
2025-07-06 01:45:00,44.25,3205103743359,0,0,29.0,6.0,80.0,0.0,100,1,45,6,7,6,25.0,51.400000000000006,0.0,-3.0,0.44228869021900125,0.8968727415326884,-0.7818314824680299,0.6234898018587334,0,30.62,46.13,43.94,34.31,39.44,46.37,89.63,37.75,39.110000000000035,7.3314164161986595,39.9375,14.862629790393116,39.354166666666664,12.310583368767325,41.312916666666666,9.867023902315962,54.79479166666666,21.189117940690988,60.353541666666665,23.95353137262951,30.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 02:00:00,16.12,3205103743359,0,0,28.0,4.0,86.0,0.0,100,2,0,6,7,6,25.2,52.38,-1.0,-4.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,44.25,30.62,35.44,63.12,31.69,44.94,89.85,48.94,34.28000000000004,13.940404107044634,34.0625,13.627725677582047,38.056666666666665,13.908597951277429,40.11208333333333,11.084962387110595,53.25875,21.266104948503187,60.01166666666666,24.349089496293143,44.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 02:15:00,48.07,3205103743359,0,0,28.0,4.0,86.0,0.0,100,2,15,6,7,6,25.2,52.38,0.0,-4.0,0.5555702330196022,0.8314696123025452,-0.7818314824680299,0.6234898018587334,0,16.12,44.25,46.13,11.51,42.5,47.0,85.32,50.81,34.765000000000036,14.512124815743107,38.6325,10.826686275811891,38.520833333333336,14.1610165649256,40.156666666666666,11.115978185250318,52.48270833333333,20.744499987775253,59.983124999999994,24.361591785890198,16.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 02:30:00,36.12,3205103743359,0,0,28.0,4.0,86.0,0.0,100,2,30,6,7,6,25.2,52.38,0.0,-4.0,0.6087614290087207,0.7933533402912352,-0.7818314824680299,0.6234898018587334,0,48.07,16.12,30.62,44.49,44.25,35.75,89.08,37.87,36.140000000000036,14.2466112930189,37.58625,10.581420290193165,37.843333333333334,14.056091745293093,40.17208333333333,11.109855780858846,51.37937499999999,20.156649861609324,59.96489583333332,24.378961205575735,48.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 02:45:00,44.69,3205103743359,0,0,28.0,4.0,86.0,0.0,100,2,45,6,7,6,25.2,52.38,0.0,-4.0,0.6593458151000688,0.7518398074789774,-0.7818314824680299,0.6234898018587334,0,36.12,48.07,44.25,43.94,34.31,57.0,102.54,48.75,36.250000000000036,14.331547950856772,37.68,10.648863118420406,38.708333333333336,14.138035631435287,39.659166666666664,10.57022763800802,50.17416666666666,18.71014741555911,59.922604166666666,24.40213171209732,36.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 03:00:00,33.37,3205103743359,0,0,28.0,1.0,89.0,0.0,100,3,0,6,7,6,25.8,53.370000000000005,0.0,-3.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,44.69,36.12,16.12,35.44,63.12,43.88,90.8,50.0,40.56250000000003,6.94902091432363,37.42125,10.735860385402496,36.229166666666664,11.899341814009745,39.22125,10.605410970268617,48.97770833333334,17.874551652113663,59.74937499999999,24.53199521195116,44.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 03:15:00,48.63,3205103743359,0,0,28.0,1.0,89.0,0.0,100,3,15,6,7,6,25.8,53.370000000000005,0.0,-3.0,0.7518398074789774,0.6593458151000688,-0.7818314824680299,0.6234898018587334,0,33.37,44.69,48.07,46.13,11.51,41.68,89.57,16.44,40.702500000000036,7.153327314453549,37.73375,11.057146283247775,39.3225,9.46503913936301,39.51083333333333,10.769089387332246,48.12479166666666,16.843427531811848,60.0846875,24.15082646306192,33.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 03:30:00,34.0,3205103743359,0,0,28.0,1.0,89.0,0.0,100,3,30,6,7,6,25.8,53.370000000000005,0.0,-3.0,0.7933533402912352,0.6087614290087207,-0.7818314824680299,0.6234898018587334,0,48.63,33.37,36.12,30.62,44.49,35.57,98.96,50.37,40.172500000000035,7.666178426550429,38.15625,10.808269238372057,38.44833333333333,9.428740235303145,39.44541666666667,10.798796220843714,46.77145833333333,15.201713367817058,59.91416666666667,24.27759940732822,48.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 03:45:00,16.31,3205103743359,0,0,28.0,1.0,89.0,0.0,100,3,45,6,7,6,25.8,53.370000000000005,0.0,-3.0,0.8314696123025451,0.5555702330196024,-0.7818314824680299,0.6234898018587334,0,34.0,48.63,44.69,44.25,43.94,45.81,101.11,49.26,33.077500000000036,13.21572138279659,34.66375,12.874532931910856,36.145833333333336,11.177257313902462,38.216249999999995,11.685370196570677,45.004791666666655,13.595007060566022,59.57093749999999,24.659721434301566,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-06 04:00:00,47.19,3205103743359,0,0,28.0,3.0,93.0,0.0,501,4,0,6,7,6,26.6,54.69,0.0,-2.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,16.31,34.0,33.37,16.12,35.44,51.69,68.81,37.81,36.532500000000034,15.003276031177561,38.5475,11.036584293055112,37.125,11.615867282637726,38.028749999999995,11.494315537446344,44.55437499999999,13.140069773159732,59.66864583333333,24.591078725505696,16.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
