energy_date,load_discharge_delta,temp,code,humidity,windSpeed,cloud,station_ref_id,is_work,is_peak,hour,minute,weekday,temp_squared,sin_hour,cos_hour,sin_wday,cos_wday,is_holiday,load_lag1,load_lag4,load_lag24,load_lag96,load_ma4,load_std4,load_ma24,load_std24,load_ma96,load_std96
2025-07-12 14:15:00,8.0,29,306,84,9,99,1749985246419357696,0,0,14,15,5,841,-0.555570233019602,-0.8314696123025455,-0.9749279121818236,-0.2225209339563146,0,8.0,7.88,9.31,8.44,7.969999999999993,0.059996923311144354,7.752916666666667,1.0260285631172898,9.494166666666667,1.9206740260977153
2025-07-12 14:15:00,8.0,29,306,84,9,99,1749985246419357696,0,0,14,15,5,841,-0.555570233019602,-0.8314696123025455,-0.9749279121818236,-0.2225209339563146,0,8.0,7.88,9.31,8.44,8.0,0.0,7.698333333333333,0.9730707464258811,9.489583333333334,1.9237386240011367
2025-07-12 14:30:00,10.12,29,306,84,9,99,1749985246419357696,0,0,14,30,5,841,-0.6087614290087207,-0.7933533402912352,-0.9749279121818236,-0.2225209339563146,0,8.0,8.0,6.5,10.5,8.529999999999992,1.0599998258515781,7.849166666666666,1.056252266962368,9.485625,1.922027868374215
2025-07-12 14:30:00,10.12,29,306,84,9,99,1749985246419357696,0,0,14,30,5,841,-0.6087614290087207,-0.7933533402912352,-0.9749279121818236,-0.2225209339563146,0,10.12,8.0,6.5,10.5,9.059999999999992,1.2239824198645008,7.999999999999999,1.1122011127631253,9.481666666666667,1.9203073434931723
2025-07-12 14:30:00,10.12,29,306,84,9,99,1749985246419357696,0,0,14,30,5,841,-0.6087614290087207,-0.7933533402912352,-0.9749279121818236,-0.2225209339563146,0,10.12,8.0,6.5,10.5,9.589999999999993,1.0599998258503047,8.150833333333333,1.1449166209183088,9.477708333333334,1.9185770230756476
2025-07-12 14:30:00,10.12,29,306,84,9,99,1749985246419357696,0,0,14,30,5,841,-0.6087614290087207,-0.7933533402912352,-0.9749279121818236,-0.2225209339563146,0,10.12,8.0,6.5,10.5,10.12,0.0,8.301666666666668,1.1563723934501098,9.47375,1.9168368805944747
2025-07-12 14:45:00,8.31,29,306,84,9,99,1749985246419357696,0,0,14,45,5,841,-0.6593458151000688,-0.7518398074789775,-0.9749279121818236,-0.2225209339563146,0,10.12,10.12,7.31,7.87,9.667499999999993,0.9049997960234457,8.343333333333334,1.1369397059397246,9.478333333333333,1.913484910836803
2025-07-12 14:45:00,8.31,29,306,84,9,99,1749985246419357696,0,0,14,45,5,841,-0.6593458151000688,-0.7518398074789775,-0.9749279121818236,-0.2225209339563146,0,8.31,10.12,7.31,7.87,9.214999999999993,1.0450038105849002,8.385,1.1155462738700184,9.482916666666666,1.9101159454474874
2025-07-12 14:45:00,8.31,29,306,84,9,99,1749985246419357696,0,0,14,45,5,841,-0.6593458151000688,-0.7518398074789775,-0.9749279121818236,-0.2225209339563146,0,8.31,10.12,7.31,7.87,8.762499999999994,0.9049997960247176,8.426666666666668,1.0920768722679095,9.487499999999999,1.906729894338739
2025-07-12 14:45:00,8.31,29,306,84,9,99,1749985246419357696,0,0,14,45,5,841,-0.6593458151000688,-0.7518398074789775,-0.9749279121818236,-0.2225209339563146,0,8.31,10.12,7.31,7.87,8.31,0.0,8.468333333333334,1.0663944450032738,9.492083333333333,1.9033266663231876
